index,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,antecedent,antecedent:confidence,orig_antecedent,antecedent_gold,option1,option2,option3,option4,option5
132,831005805,False,finalized,5,11/20/15 22:37,pass,1.0,It is first down and 10. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
133,831005806,False,finalized,5,11/19/15 2:13,pass,0.4135,It is first down and 10. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
134,831005807,False,finalized,5,11/19/15 9:13,pass,0.8187,It is first down and 10. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
135,831005808,False,finalized,5,11/20/15 20:18,pass,1.0,It is first down and 10. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
136,831005809,False,finalized,5,11/19/15 20:19,pass,0.7928,It is first down and 10. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
137,831005810,False,finalized,5,11/18/15 21:58,pass,1.0,It is first down and 10. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
138,831005811,False,finalized,5,11/19/15 15:50,pass,0.6117,It is first down and 10. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
139,831005812,False,finalized,5,11/21/15 8:42,pass,0.5964,It is first down and 10. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
140,831005813,False,finalized,5,11/19/15 13:41,pass,1.0,It is first down and 10. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
141,831005814,False,finalized,5,11/19/15 4:07,pass,0.6061,It is first down and 10. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
142,831005815,False,finalized,5,11/20/15 12:53,Don't know / it depends,0.7878, You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
143,831005816,False,finalized,5,11/20/15 9:22,pass,1.0,It is first down and 10. The ball is on your opponent's 20 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
144,831005817,False,finalized,5,11/20/15 16:36,pass,0.5944,It is first down and 10. The ball is on your opponent's 40 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
145,831005818,False,finalized,5,11/20/15 20:33,run,0.4167,It is first down and 10. The ball is on your 45 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
146,831005819,False,finalized,5,11/19/15 7:00,run,0.8025,It is first down and 10. The ball is on your 20 yardline. It is the first quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
147,831005820,False,finalized,5,11/19/15 10:47,kick a field goal,0.5913,It is first down and 10. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
148,831005821,False,finalized,5,11/20/15 23:58,pass,0.5898,It is first down and 10. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
149,831005822,False,finalized,5,11/20/15 19:10,pass,0.5888,It is first down and 10. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
150,831005823,False,finalized,5,11/18/15 22:01,pass,0.5915,It is first down and 10. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
151,831005824,False,finalized,5,11/21/15 13:04,pass,0.4034,It is first down and 10. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
152,831005825,False,finalized,5,11/18/15 21:52,pass,0.767,It is first down and 10. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
153,831005826,False,finalized,5,11/19/15 17:05,run,0.4078,It is first down and 10. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
154,831005827,False,finalized,5,11/20/15 13:35,pass,1.0,It is first down and 10. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
155,831005828,False,finalized,5,11/21/15 4:58,pass,0.5808,It is first down and 10. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
156,831005829,False,finalized,5,11/19/15 19:23,run,0.5946,It is first down and 10. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
157,831005830,False,finalized,5,11/20/15 19:10,pass,0.8245,It is first down and 10. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
158,831005831,False,finalized,5,11/21/15 18:25,pass,0.6107,It is first down and 10. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
159,831005832,False,finalized,5,11/20/15 18:20,pass,0.821,It is first down and 10. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
160,831005833,False,finalized,5,11/20/15 19:20,pass,1.0,It is first down and 10. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
161,831005834,False,finalized,5,11/21/15 12:23,pass,0.575,It is first down and 10. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
162,831005835,False,finalized,5,11/20/15 19:58,run,0.6055,It is first down and 10. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
163,831005836,False,finalized,5,11/20/15 20:00,run,0.436,It is first down and 10. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
164,831005837,False,finalized,5,11/19/15 1:12,run,0.6195,It is first down and 10. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
165,831005838,False,finalized,5,11/20/15 13:34,run,1.0,It is first down and 10. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
166,831005839,False,finalized,5,11/21/15 3:54,run,0.6055,It is first down and 10. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
167,831005840,False,finalized,5,11/19/15 5:15,run,0.8051,It is first down and 10. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
168,831005841,False,finalized,5,11/20/15 19:04,pass,0.8161,It is first down and 10. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
169,831005842,False,finalized,5,11/18/15 22:39,run,1.0,It is first down and 10. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
170,831005843,False,finalized,5,11/21/15 16:34,run,0.6202,It is first down and 10. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
171,831005844,False,finalized,5,11/21/15 19:23,run,0.7842, You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
172,831005845,False,finalized,5,11/19/15 10:21,run,0.6061,It is first down and 10. The ball is on your opponent's 20 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
173,831005846,False,finalized,5,11/19/15 1:46,pass,0.6042,It is first down and 10. The ball is on your opponent's 40 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
174,831005847,False,finalized,5,11/18/15 23:39,run,0.598,It is first down and 10. The ball is on your 45 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
175,831005848,False,finalized,5,11/20/15 13:42,pass,0.8074,It is first down and 10. The ball is on your 20 yardline. It is the first quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
176,831005849,False,finalized,5,11/20/15 16:01,kick a field goal,0.7975,It is first down and 10. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
177,831005850,False,finalized,5,11/19/15 10:54,kick a field goal,0.6162,It is first down and 10. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
178,831005851,False,finalized,5,11/21/15 18:30,kneel down,0.4161,It is first down and 10. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
179,831005852,False,finalized,5,11/21/15 17:10,kneel down,0.417,It is first down and 10. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
180,831005853,False,finalized,5,11/20/15 14:55,run,0.8073,It is first down and 10. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
